HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_1,Input.video_url_2,Input.video_url_3,Input.video_url_4,Input.video_url_5,Answer.tag3,Answer.vid1tag1,Answer.vid1tag2,Answer.vid1tag3,Answer.vid2tag1,Answer.vid2tag2,Answer.vid2tag3,Answer.vid3tag1,Answer.vid3tag2,Answer.vid3tag3,Answer.vid4tag1,Answer.vid4tag2,Answer.vid4tag3,Answer.vid5tag1,Answer.vid5tag2,Answer.vid5tag3,Approve,Reject
3N2YPY1GI6WI8W0006S1OWHFPBDEVO,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Fri Apr 20 19:17:10 PDT 2018,,,3PM8NZGV8ZE1V8STZETLVIZZRWCXQF,A2IJOA96VUXRDR,Approved,Sun Apr 15 23:59:30 PDT 2018,Mon Apr 16 00:08:07 PDT 2018,Wed Apr 18 00:08:07 PDT 2018,2018-04-18 07:08:48 UTC,,,517,100% (2/2),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=o3PI6HFK3Hk,https://www.youtube.com/watch?v=rII8wTV7uy4,https://www.youtube.com/watch?v=pM2OK_JaJ9I,https://www.youtube.com/watch?v=snEIjWR4lQw,https://www.youtube.com/watch?v=wcAXkD9DjD8,None,1,N/A,N/A,1,N/A,N/A,3,A scene where an animated couple were eating the product and sitting on a couch watching TV.,0:27,1,N/A,N/A,3,"Ends with a group of girls and a man with voiceover speaking ""Subway, eat fresh"".",1:09,,
3N2YPY1GI6WI8W0006S1OWHFPBDEVO,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Fri Apr 20 19:17:10 PDT 2018,,,3U8YCDAGXQETYIMIW24EM4COIWG0QR,A1CF6U3GF7DZEJ,Approved,Tue Apr 17 12:51:49 PDT 2018,Tue Apr 17 12:58:08 PDT 2018,Thu Apr 19 12:58:08 PDT 2018,2018-04-19 19:58:48 UTC,,,379,99% (2166/2178),100% (30/30),100% (30/30),https://www.youtube.com/watch?v=o3PI6HFK3Hk,https://www.youtube.com/watch?v=rII8wTV7uy4,https://www.youtube.com/watch?v=pM2OK_JaJ9I,https://www.youtube.com/watch?v=snEIjWR4lQw,https://www.youtube.com/watch?v=wcAXkD9DjD8,no,1,N/A,N/A,1,N/A,N/A,3,The couple snuggles while the man holds a box of raisins.,0:18,1,N/A,N/A,3,"A group of young women gather, holding subs.",0:32,,
3N2YPY1GI6WI8W0006S1OWHFPBDEVO,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Fri Apr 20 19:17:10 PDT 2018,,,33CID57105REOD52NKE17GB1B8Z3LY,AXE0P7KYOCPR7,Submitted,Thu Apr 19 17:39:44 PDT 2018,Thu Apr 19 17:44:12 PDT 2018,Sat Apr 21 17:44:12 PDT 2018,,,,268,100% (45/45),100% (31/31),100% (31/31),https://www.youtube.com/watch?v=o3PI6HFK3Hk,https://www.youtube.com/watch?v=rII8wTV7uy4,https://www.youtube.com/watch?v=pM2OK_JaJ9I,https://www.youtube.com/watch?v=snEIjWR4lQw,https://www.youtube.com/watch?v=wcAXkD9DjD8,No,1,N/A,N/A,1,N/A,N/A,3,The couple share raisins with each other while sitting on the couch,0:12,1,N/A,N/A,3,The woman in red rubs her forehead in exasperation as the other women enthuse over their sandwiches,0:48,,
3N2YPY1GI6WI8W0006S1OWHFPBDEVO,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Fri Apr 20 19:17:10 PDT 2018,,,3BEFOD78W7RJCR6RNAKZHYIWPEHM42,A2CA9R4T9ZFWVP,Submitted,Fri Apr 20 00:40:32 PDT 2018,Fri Apr 20 00:49:35 PDT 2018,Sun Apr 22 00:49:35 PDT 2018,,,,543,100% (2/2),100% (2/2),100% (2/2),https://www.youtube.com/watch?v=o3PI6HFK3Hk,https://www.youtube.com/watch?v=rII8wTV7uy4,https://www.youtube.com/watch?v=pM2OK_JaJ9I,https://www.youtube.com/watch?v=snEIjWR4lQw,https://www.youtube.com/watch?v=wcAXkD9DjD8,a big exclamation point on a black screen. I don't expect compensation for this one at all. I'm not sure if my answers are ok and most of them did not play/ Sorry,1,a big exclamation point on a black screen,a big exclamation point on a black screen,1,a big exclamation point on a black screen,a big exclamation point on a black screen,3,raisins are dancing away as the voice says Ca raisins from CA vineyards.,00:10 the characters are oooing and ahhhh the raisons for dancing,1,a big exclamation point on a black screen,a big exclamation point on a black screen,3,Introducing new Fritos chicken enchiladas,00:10  The girls start really singing? Not sure this is a climax,,
3UQVX1UPFSFAKFN44P9B12I0YCA02G,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:19 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:43:59 PDT 2018,,,32EYX73OY179Q5DY7O7YG1A0TZUURG,A31I77PYK7A1I8,Approved,Sun Apr 15 11:02:45 PDT 2018,Sun Apr 15 11:26:57 PDT 2018,Tue Apr 17 11:26:57 PDT 2018,2018-04-17 18:27:48 UTC,,,1452,80% (4/5),80% (4/5),80% (4/5),https://www.youtube.com/watch?v=o3zD6HbcblA,https://www.youtube.com/watch?v=ulECncwlNMQ,https://www.youtube.com/watch?v=9Mj3mvkIyg8,https://www.youtube.com/watch?v=7Ac2cZPOD00,https://www.youtube.com/watch?v=PaXPMCoC6zA,"Please, give clear instructions what to enter in the time field, if there is no climax. Thanks.",2,Man says: I am in. Are you?,0:00,3,Man says: Temptations cats can't resist,0:10,2,Announces words: Shining achievement bright star now in previews on Broadway,0:00,3,Words announced: Gatorade the official sport drink of Peyton Manning and the NFL,0:11,3,Hafþór Björnsson advised to have someone else to help rich goals,0:18,,
3UQVX1UPFSFAKFN44P9B12I0YCA02G,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:19 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:43:59 PDT 2018,,,3JPSL1DZ5TX4WY788C9Q7GTWLZGNAC,A1HNIWB0V84UN8,Approved,Sun Apr 15 12:22:34 PDT 2018,Sun Apr 15 12:35:08 PDT 2018,Tue Apr 17 12:35:08 PDT 2018,2018-04-17 19:35:48 UTC,,,754,100% (2/2),100% (2/2),100% (2/2),https://www.youtube.com/watch?v=o3zD6HbcblA,https://www.youtube.com/watch?v=ulECncwlNMQ,https://www.youtube.com/watch?v=9Mj3mvkIyg8,https://www.youtube.com/watch?v=7Ac2cZPOD00,https://www.youtube.com/watch?v=PaXPMCoC6zA,good study,2,Steph curry comes in and talks about the ad along with everybody else.,N/A,3,The cat jumps very high and catches the treat.,0:12,2,They showed the reviews of the musical.,N/A,3,Peyton Manning talks about gatorade.,0:21,2,The guy in the video finishes talking about how to achieve a healthy life.,N/A,,
378G7J1SJLWVNL05QGXXAY0TWKFEWY,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:37 PDT 2018,,,3DHE4R9OCX99H3VI8T3GBE11960G23,A2JIRD49ODKGLH,Approved,Tue Apr 17 08:43:30 PDT 2018,Tue Apr 17 08:54:51 PDT 2018,Thu Apr 19 08:54:51 PDT 2018,2018-04-19 15:55:48 UTC,,,681,100% (6/6),100% (6/6),100% (6/6),https://www.youtube.com/watch?v=OAlyHUWjNjE,https://www.youtube.com/watch?v=Sjl5_vDfiuM,https://www.youtube.com/watch?v=b3Z5pAZe0E8,https://www.youtube.com/watch?v=lvNmIZqU52g,https://www.youtube.com/watch?v=jMqcA3wiKG0,IT WAS INTERESTING,3,"There is a guy painting on the walls for a little girl, the message for the girl says: ""BE BRAVE""",1:16,3,THERE IS A GUY BRINGING BEER IN A TRAILER,0:44,2,THERE IS A GIRL EATING YOGURT WHILE SHE IS AT BED,0:02,3,THERE ARE SOME FOOTBALL PLAYERS PLANNING TO ATTACK ONE OF THE GUYS WITH A DRON,0:17,1,THE VIDEO HAS BEEN BLOCKED,0:00,,
378G7J1SJLWVNL05QGXXAY0TWKFEWY,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:37 PDT 2018,,,3P4RDNWND64NJQZL529BV70YQQFJIE,A17G3ELH11DM2M,Approved,Mon Apr 16 17:06:22 PDT 2018,Mon Apr 16 17:11:52 PDT 2018,Wed Apr 18 17:11:52 PDT 2018,2018-04-19 00:12:48 UTC,,,330,100% (17/17),100% (17/17),100% (17/17),https://www.youtube.com/watch?v=OAlyHUWjNjE,https://www.youtube.com/watch?v=Sjl5_vDfiuM,https://www.youtube.com/watch?v=b3Z5pAZe0E8,https://www.youtube.com/watch?v=lvNmIZqU52g,https://www.youtube.com/watch?v=jMqcA3wiKG0,N/A,3,a grafiti collage is shown on buildings,1:17,3,a bottle of pure gold is shown in a halo in the clouds,0:30,2,a sleeping girl smiles in her bed,N/A,3,a huddle of guys celebrates together,0:19,1,N/A,N/A,,
3DQYSJDTYL9ACL5V0LTJCHE05MLEXR,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 12:38:57 PDT 2018,,,36V4Q8R5ZLYQ1WTPL7RCK1J1LUKQML,A17B2LOOCIKW87,Approved,Mon Apr 16 14:17:03 PDT 2018,Mon Apr 16 14:24:06 PDT 2018,Wed Apr 18 14:24:06 PDT 2018,2018-04-18 21:24:48 UTC,,,423,92% (12/13),91% (10/11),91% (10/11),https://www.youtube.com/watch?v=Ocd4NfC7Ltc,https://www.youtube.com/watch?v=meW77mdWU7g,https://www.youtube.com/watch?v=MNVqXKj-TrM,https://www.youtube.com/watch?v=g4qWbtSCxtc,https://www.youtube.com/watch?v=abLB7aTmnE4,I love these old commercials.,3,A special offer is available for a limited time.,0:24,3,TP-LINK Archer Router says you can run faster!,0:38,1,Video not available,video not availble,3,The ad advises you call your electrician to have your Safety Switch checked.,0:26,3,"Ginsu, here is how to order the most incredible knife ever.",0:30,,
3DQYSJDTYL9ACL5V0LTJCHE05MLEXR,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 12:38:57 PDT 2018,,,3OSWBBLG1FV76ZOOUSN1VJS08GNDXO,A1BCQU4CUONYIX,Approved,Sun Apr 15 12:05:11 PDT 2018,Sun Apr 15 12:14:20 PDT 2018,Tue Apr 17 12:14:20 PDT 2018,2018-04-17 19:14:48 UTC,,,549,100% (928/932),100% (15/15),100% (15/15),https://www.youtube.com/watch?v=Ocd4NfC7Ltc,https://www.youtube.com/watch?v=meW77mdWU7g,https://www.youtube.com/watch?v=MNVqXKj-TrM,https://www.youtube.com/watch?v=g4qWbtSCxtc,https://www.youtube.com/watch?v=abLB7aTmnE4,no,3,the vacation ends with people standing in the water,0:25,3,the machine was shut down,0:36,1,n/a,n/a,3,the man shut the box to avoid danger,0:26,3,the knife and the food was displayed,1:27,,
3DQYSJDTYL9ACL5V0LTJCHE05MLEXR,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 12:38:57 PDT 2018,,,3R5F3LQFV3INFRFSLJP23YKAL4NZOK,A20560K72HEL1C,Approved,Wed Apr 18 09:17:56 PDT 2018,Wed Apr 18 09:26:34 PDT 2018,Fri Apr 20 09:26:34 PDT 2018,2018-04-20 16:26:48 UTC,,,518,100% (17/17),100% (17/17),100% (17/17),https://www.youtube.com/watch?v=Ocd4NfC7Ltc,https://www.youtube.com/watch?v=meW77mdWU7g,https://www.youtube.com/watch?v=MNVqXKj-TrM,https://www.youtube.com/watch?v=g4qWbtSCxtc,https://www.youtube.com/watch?v=abLB7aTmnE4,No.,2,They show their logo and slogan over a shot of Atlantis.,N/A,2,They show their logo and slogan.,N/A,1,N/A,N/A,2,They show a government authorization for the ad.,N/A,2,They show their knives and sliced food.,N/A,,
3DQYSJDTYL9ACL5V0LTJCHE05MLEXR,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:22 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 19 12:38:57 PDT 2018,,,3ZOTGHDK5J9QEFTEQRVU75N7XFEOSA,A1CF6U3GF7DZEJ,Approved,Sun Apr 15 08:57:07 PDT 2018,Sun Apr 15 09:09:50 PDT 2018,Tue Apr 17 09:09:50 PDT 2018,2018-04-17 16:10:48 UTC,,,763,99% (2166/2178),100% (30/30),100% (30/30),https://www.youtube.com/watch?v=Ocd4NfC7Ltc,https://www.youtube.com/watch?v=meW77mdWU7g,https://www.youtube.com/watch?v=MNVqXKj-TrM,https://www.youtube.com/watch?v=g4qWbtSCxtc,https://www.youtube.com/watch?v=abLB7aTmnE4,"The writing is about the end of the video, which may not be the climax.",3,The family watches a dolphin wave to them.,0:24,3,The antennas fold down into the unit.,0:22,1,N/A,N/A,2,The electrician closes the circuit box.,N/A,3,The knives are displayed with food.,0:06,,
3SMIWMMK613CCHXRGGC2EGMWI88UWU,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:23 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:45:01 PDT 2018,,,3LOTDFNYA8XPFJXUBTM5H0HECZ6FWY,A31I77PYK7A1I8,Approved,Tue Apr 17 17:54:15 PDT 2018,Tue Apr 17 18:08:40 PDT 2018,Thu Apr 19 18:08:40 PDT 2018,2018-04-20 01:08:48 UTC,,,865,80% (4/5),80% (4/5),80% (4/5),https://www.youtube.com/watch?v=OmrA8nOZF2Q,https://www.youtube.com/watch?v=MWWTabHiV2E,https://www.youtube.com/watch?v=1XLyCDsKhGo,https://www.youtube.com/watch?v=FVsgso273EE,https://www.youtube.com/watch?v=88KNf0MtU14,no,2,Hall of Faces Tease Game of Thrones,0:00,3,Now that's freedom. That's Sandals.,0:44,3,Built for the human race. Nissan,0:53,3,We are Fifa 14. Pre-order now for Expo 360,0:51,3,that nose of yours keep it clean,0:51,,
3QXFBUZ4ZKEGFV7R1B8KSD08OKIUGV,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:20 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:04 PDT 2018,,,345LHZDEDYQH73SWWY62Y37KOS5U3I,A9V6FR3NG4YSL,Approved,Tue Apr 17 07:08:23 PDT 2018,Tue Apr 17 07:16:04 PDT 2018,Thu Apr 19 07:16:04 PDT 2018,2018-04-19 14:16:48 UTC,,,461,75% (6/8),75% (6/8),75% (6/8),https://www.youtube.com/watch?v=OWOBAD4OKwA,https://www.youtube.com/watch?v=HxznTayRCYQ,https://www.youtube.com/watch?v=t5UjmHOl4pU,https://www.youtube.com/watch?v=25x_OMYCYSg,https://www.youtube.com/watch?v=qO2AXQXyb-E,No,3,A man rides on a motorcycle,0.06,3,A woman suddenly disappears in her chair.,0:06,1,N/A,N/A,1,N/A,N/A,1,N/A,N/A,,
3QXFBUZ4ZKEGFV7R1B8KSD08OKIUGV,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:20 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:04 PDT 2018,,,358UUM7WR017SU12UGEN69WGMV77RG,A3EAHUZJ3HMKL,Approved,Tue Apr 17 10:00:25 PDT 2018,Tue Apr 17 10:02:52 PDT 2018,Thu Apr 19 10:02:52 PDT 2018,2018-04-19 17:03:48 UTC,,,147,100% (1/1),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=OWOBAD4OKwA,https://www.youtube.com/watch?v=HxznTayRCYQ,https://www.youtube.com/watch?v=t5UjmHOl4pU,https://www.youtube.com/watch?v=25x_OMYCYSg,https://www.youtube.com/watch?v=qO2AXQXyb-E,N/A,2,David Beckham says thank you.,0:00,3,the state farm logo appears,0:27,1,N/A,N/A,1,N/A,N/A,1,N/A,N/A,,
3QXFBUZ4ZKEGFV7R1B8KSD08OKIUGV,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:20 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:04 PDT 2018,,,3OB0CAO74INDIKJ0LKST5IE73M7YH2,A4XG5712JYJOQ,Approved,Tue Apr 17 15:01:31 PDT 2018,Tue Apr 17 15:05:31 PDT 2018,Thu Apr 19 15:05:31 PDT 2018,2018-04-19 22:05:48 UTC,,,240,100% (2/2),100% (2/2),100% (2/2),https://www.youtube.com/watch?v=OWOBAD4OKwA,https://www.youtube.com/watch?v=HxznTayRCYQ,https://www.youtube.com/watch?v=t5UjmHOl4pU,https://www.youtube.com/watch?v=25x_OMYCYSg,https://www.youtube.com/watch?v=qO2AXQXyb-E,None,2,David Beckham with the words watch the interview...,N/A,2,Statefarm with red background,:22,1,N/A,N/A,1,N/A,N/A,1,N/A,N/A,,
3LEG2HW4UFL1HJ2U77SW49544EZF2Z,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:25 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:45:16 PDT 2018,,,317HQ483I8QJ2GQ6K013OEHFZB2IN1,A1IW8P2O4CK670,Approved,Mon Apr 16 21:28:07 PDT 2018,Mon Apr 16 21:39:49 PDT 2018,Wed Apr 18 21:39:49 PDT 2018,2018-04-19 04:40:48 UTC,,,702,75% (3/4),75% (3/4),75% (3/4),https://www.youtube.com/watch?v=PKvNCP76fvM,https://www.youtube.com/watch?v=0ji_-OJlVbI,https://www.youtube.com/watch?v=_XOa7zVqxA4,https://www.youtube.com/watch?v=b2UUhm4edyc,https://www.youtube.com/watch?v=Jg5--STf-iE,NA,3,Four members of the GMA cat are clapping,00:001,3,The Test Drive appears across the screen.,0:12,3,"A woman points her finger and says ""no way.""",0:37,3,A group of people are on a stage dancing and singing,0:07,3,A woman sees a man walk up to her wedding.,0:06,,
3LEG2HW4UFL1HJ2U77SW49544EZF2Z,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:25 PDT 2018,5,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:45:16 PDT 2018,,,3Q5ZZ9ZEVPDMNL8N7ETQH8NF51Y585,AXE0P7KYOCPR7,Approved,Wed Apr 18 15:36:49 PDT 2018,Wed Apr 18 15:46:33 PDT 2018,Fri Apr 20 15:46:33 PDT 2018,2018-04-20 22:46:48 UTC,,,584,100% (45/45),100% (31/31),100% (31/31),https://www.youtube.com/watch?v=PKvNCP76fvM,https://www.youtube.com/watch?v=0ji_-OJlVbI,https://www.youtube.com/watch?v=_XOa7zVqxA4,https://www.youtube.com/watch?v=b2UUhm4edyc,https://www.youtube.com/watch?v=Jg5--STf-iE,No,3,Two of the news anchors turn around to smile and wave at the camera,0:08,3,"A woman makes motorcycle noises while sitting on a stationary motorcycle, and asks to join the man and the car salesman",1:14,3,The boxer shadowboxes at the camera and then laughs,0:37,3,The main cast sings emotionally while standing together and surrounded by the supporting characters,0:20,3,The bride and photographer both smile about the silly face the bride pulled for the camera,0:09,,
3SZYX62S5GYG1N6B77WIEOVZQ0775O,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:20 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:07 PDT 2018,,,3JNQLM5FT5KP3V9JJK0WO6695O6L20,A1CF6U3GF7DZEJ,Approved,Tue Apr 17 11:42:27 PDT 2018,Tue Apr 17 11:49:53 PDT 2018,Thu Apr 19 11:49:53 PDT 2018,2018-04-19 18:50:48 UTC,,,446,99% (2166/2178),100% (30/30),100% (30/30),https://www.youtube.com/watch?v=pOEAvEklvNA,https://www.youtube.com/watch?v=TYWMe7cTsRs,https://www.youtube.com/watch?v=ZOJCmPKaYN8,https://www.youtube.com/watch?v=ZVrXyDjHaWI,https://www.youtube.com/watch?v=g6QJybQBjyM,No,3,The Indian girl appears before the mountains.,0:20,2,A message appears urging people to speak out against abuse.,N/A,3,George Washington poses in front of a Dodge Charger.,0:31,3,A message urges viewers to speak up if they see something suspicious.,0:04,2,A woman walks away from the store.,N/A,,
3SZYX62S5GYG1N6B77WIEOVZQ0775O,34A9VSEXPEYBBWH75Y3DEAY3I3QJ97,Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment",$0.25 ,Sun Apr 15 08:37:20 PDT 2018,4,BatchId:3195171;OriginalHitTemplateId:920937340;,1800,172800,Thu Apr 26 06:44:07 PDT 2018,,,3NPFYT4IZD2AIJYFWIO914VXMGKGXZ,A1QTXDVUDSAMG2,Approved,Tue Apr 17 11:25:56 PDT 2018,Tue Apr 17 11:33:05 PDT 2018,Thu Apr 19 11:33:05 PDT 2018,2018-04-19 18:33:48 UTC,,,429,50% (1/2),100% (1/1),100% (1/1),https://www.youtube.com/watch?v=pOEAvEklvNA,https://www.youtube.com/watch?v=TYWMe7cTsRs,https://www.youtube.com/watch?v=ZOJCmPKaYN8,https://www.youtube.com/watch?v=ZVrXyDjHaWI,https://www.youtube.com/watch?v=g6QJybQBjyM,none,2,Soccer game on phone,0:00,2,Man sitting on chair leaves,0:00,3,Car come into attack,0:47,3,Bag of money spotted,0:12,3,Woman leaves store,10:00,,
